CREATED_DATE;TRANSACTION_ID;USER_ID;LOẠI GIAO DỊCH;GIÁ TRỊ GIAO DỊCH;TÊN SẢN PHẨM
2023-04-06;3693;588;Nạp;6500000;CHỨNG KHOÁN
2023-04-06;3694;572;Rút;650000;CHỨNG KHOÁN
2023-04-06;3695;579;Rút;650000;TÍCH LUỸ
2023-04-06;3696;646;Rút;1950000;TÍCH LUỸ
2023-04-07;3697;924;Nạp;16900000;CHỨNG KHOÁN
2023-04-07;3698;558;Nạp;650000;CHỨNG KHOÁN
2023-04-07;3699;660;Rút;6500000;CHỨNG KHOÁN
2023-04-07;3700;550;Rút;2600000;CHỨNG KHOÁN
2023-04-07;3701;740;Nạp;1300000;TÍCH LUỸ
2023-04-08;3702;654;Rút;556829;CHỨNG KHOÁN
2023-04-09;3703;524;Nạp;650000;CHỨNG KHOÁN
2023-04-09;3704;607;Nạp;11908000;CHỨNG KHOÁN
2023-04-09;3705;530;Rút;1300000;TÍCH LUỸ
2023-04-10;3706;567;Rút;1300000;CHỨNG KHOÁN
2023-04-10;3707;502;Rút;1300000;CHỨNG KHOÁN
2023-04-11;3708;534;Nạp;13000000;CHỨNG KHOÁN
2023-04-11;3709;608;Nạp;130000;CHỨNG KHOÁN
2023-04-11;3710;467;Nạp;650000;CHỨNG KHOÁN
2023-04-11;3711;478;Rút;650000;TÍCH LUỸ
2023-04-12;3712;430;Rút;650000;CHỨNG KHOÁN
2023-04-12;3713;430;Nạp;650000;CHỨNG KHOÁN
2023-04-12;3714;658;Rút;671242;CHỨNG KHOÁN
2023-04-12;3715;509;Rút;1300000;CHỨNG KHOÁN
2023-04-12;3716;577;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-13;3717;811;Rút;1300000;CHỨNG KHOÁN
2023-04-13;3718;422;Nạp;1300000;CHỨNG KHOÁN
2023-04-13;3719;421;Nạp;650000;CHỨNG KHOÁN
2023-04-13;3720;921;Nạp;2600000;CHỨNG KHOÁN
2023-04-13;3721;412;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-14;3722;435;Nạp;650000;CHỨNG KHOÁN
2023-04-14;3723;534;Rút;6500000;CHỨNG KHOÁN
2023-04-14;3724;646;Nạp;1950000;TÀI KHOẢN TIỀN FINHAY
2023-04-14;3725;738;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-15;3726;456;Rút;650000;CHỨNG KHOÁN
2023-04-16;3727;349;Rút;5200000;CHỨNG KHOÁN
2023-04-16;3728;349;Rút;5200000;TÀI KHOẢN TIỀN FINHAY
2023-04-16;3729;770;Nạp;65000000;TÍCH LUỸ
2023-04-17;3730;328;Nạp;650000;CHỨNG KHOÁN
2023-04-17;3731;309;Rút;650000;CHỨNG KHOÁN
2023-04-17;3732;321;Rút;1300000;CHỨNG KHOÁN
2023-04-17;3733;310;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-17;3734;320;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-18;3735;304;Rút;1300000;CHỨNG KHOÁN
2023-04-18;3736;297;Nạp;1300000;CHỨNG KHOÁN
2023-04-18;3737;961;Nạp;650000;CHỨNG KHOÁN
2023-04-18;3738;285;Nạp;650000;CHỨNG KHOÁN
2023-04-19;3739;479;Nạp;650000;CHỨNG KHOÁN
2023-04-19;3740;504;Rút;6500000;CHỨNG KHOÁN
2023-04-19;3741;624;Nạp;7150000;CHỨNG KHOÁN
2023-04-19;3742;528;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-19;3743;302;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-19;3744;881;Rút;26000000;TÀI KHOẢN TIỀN FINHAY
2023-04-20;3745;549;Rút;650000;CHỨNG KHOÁN
2023-04-20;3746;305;Rút;6110000;TÀI KHOẢN TIỀN FINHAY
2023-04-20;3747;388;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-20;3748;363;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-21;3749;503;Nạp;650000;CHỨNG KHOÁN
2023-04-21;3750;583;Rút;3850249;TÀI KHOẢN TIỀN FINHAY
2023-04-21;3751;849;Nạp;1196000;TÀI KHOẢN TIỀN FINHAY
2023-04-22;3752;215;Nạp;650000;CHỨNG KHOÁN
2023-04-22;3753;335;Rút;520000;CHỨNG KHOÁN
2023-04-22;3754;341;Nạp;2600000;CHỨNG KHOÁN
2023-04-22;3755;216;Rút;650000;TÍCH LUỸ
2023-04-23;3756;942;Rút;3900000;CHỨNG KHOÁN
2023-04-24;3757;213;Rút;3250000;CHỨNG KHOÁN
2023-04-24;3758;280;Nạp;6412679;TÀI KHOẢN TIỀN FINHAY
2023-04-24;3759;180;Nạp;1950000;TÍCH LUỸ
2023-04-25;3760;167;Rút;260000;CHỨNG KHOÁN
2023-04-25;3761;177;Nạp;3900000;CHỨNG KHOÁN
2023-04-25;3762;828;Rút;6500000;TÍCH LUỸ
2023-04-26;3763;321;Nạp;1300000;CHỨNG KHOÁN
2023-04-26;3764;302;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-27;3765;265;Nạp;2600000;CHỨNG KHOÁN
2023-04-27;3766;150;Rút;1300000;CHỨNG KHOÁN
2023-04-27;3767;418;Rút;3900000;TÍCH LUỸ
2023-04-28;3768;640;Nạp;13000000;CHỨNG KHOÁN
2023-04-28;3769;453;Nạp;1300000;CHỨNG KHOÁN
2023-04-28;3770;342;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-28;3771;924;Rút;15238535;TÀI KHOẢN TIỀN FINHAY
2023-04-30;3772;555;Nạp;784849;TÀI KHOẢN TIỀN FINHAY
2023-05-01;3773;98;Nạp;390000;CHỨNG KHOÁN
2023-05-01;3774;100;Rút;1300000;CHỨNG KHOÁN
2023-05-01;3775;703;Rút;2405000;CHỨNG KHOÁN
2023-05-01;3776;568;Nạp;13000000;TÍCH LUỸ
2023-05-01;3777;924;Nạp;428792;TÀI KHOẢN TIỀN FINHAY
2023-05-03;3778;66;Rút;650000;CHỨNG KHOÁN
2023-05-03;3779;54;Rút;1300000;CHỨNG KHOÁN
2023-05-04;3780;116;Rút;6500000;CHỨNG KHOÁN
2023-05-04;3781;42;Rút;650000;CHỨNG KHOÁN
2023-05-04;3782;174;Rút;13000000;CHỨNG KHOÁN
2023-05-05;3783;43;Rút;58500000;CHỨNG KHOÁN
2023-05-05;3784;976;Nạp;1368874;TÀI KHOẢN TIỀN FINHAY
2023-05-05;3785;111;Nạp;910000;TÀI KHOẢN TIỀN FINHAY
2023-05-05;3786;276;Nạp;1348841;TÀI KHOẢN TIỀN FINHAY
2023-05-06;3787;211;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-06;3788;24;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-06;3789;153;Nạp;12740000;TÀI KHOẢN TIỀN FINHAY
2023-05-06;3790;38;Nạp;650000;TÍCH LUỸ
2023-05-08;3791;598;Nạp;15928783;CHỨNG KHOÁN
2023-05-08;3792;410;Rút;9100000;CHỨNG KHOÁN
2023-05-08;3793;84;Rút;24791000;CHỨNG KHOÁN
2023-05-08;3794;207;Rút;1888484;TÀI KHOẢN TIỀN FINHAY
2023-05-08;3795;264;Nạp;3339700;TÀI KHOẢN TIỀN FINHAY
2023-05-09;3796;37;Nạp;2600000;CHỨNG KHOÁN
2023-05-09;3797;329;Rút;2600000;TÀI KHOẢN TIỀN FINHAY
2023-05-10;3798;201;Rút;2600000;CHỨNG KHOÁN
2023-05-11;3799;228;Rút;1300000;CHỨNG KHOÁN
2023-05-11;3800;136;Nạp;6500000;CHỨNG KHOÁN
2023-05-11;3801;401;Rút;2743000;TÀI KHOẢN TIỀN FINHAY
2023-05-11;3802;166;Nạp;661752;TÀI KHOẢN TIỀN FINHAY
2023-05-12;3803;86;Nạp;1300000;CHỨNG KHOÁN
2023-05-12;3804;683;Nạp;260000;CHỨNG KHOÁN
2023-05-13;3805;146;Nạp;13995839;TÀI KHOẢN TIỀN FINHAY
2023-05-13;3806;65;Nạp;2600000;TÍCH LUỸ
2023-05-15;3807;86;Rút;650000;CHỨNG KHOÁN
2023-05-15;3808;38;Nạp;650000;CHỨNG KHOÁN
2023-05-15;3809;235;Rút;6668493;TÀI KHOẢN TIỀN FINHAY
2023-05-15;3810;363;Rút;2028000;TÀI KHOẢN TIỀN FINHAY
2023-05-15;3811;763;Nạp;5850000;TÀI KHOẢN TIỀN FINHAY
2023-05-16;3812;344;Nạp;27027000;TÀI KHOẢN TIỀN FINHAY
2023-05-17;3813;35;Rút;683917;CHỨNG KHOÁN
2023-05-17;3814;26;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-17;3815;740;Rút;13000000;TÍCH LUỸ
2023-05-18;3816;79;Rút;1685008;CHỨNG KHOÁN
2023-05-18;3817;427;Nạp;3900000;TÀI KHOẢN TIỀN FINHAY
2023-05-19;3818;283;Rút;13777751;TÀI KHOẢN TIỀN FINHAY
2023-05-19;3819;89;Nạp;1935050;TÀI KHOẢN TIỀN FINHAY
2023-05-23;3820;618;Rút;70200000;TÀI KHOẢN TIỀN FINHAY
2023-05-27;3821;695;Nạp;2004704;TÀI KHOẢN TIỀN FINHAY
2023-05-30;3822;260;Rút;2104440;TÀI KHOẢN TIỀN FINHAY
2023-05-30;3823;970;Rút;650000;TÍCH LUỸ
2023-03-23;3824;989;Nạp;3900000;CHỨNG KHOÁN
2023-03-27;3825;943;Rút;1300000;CHỨNG KHOÁN
2023-03-27;3826;894;Nạp;650000;CHỨNG KHOÁN
2023-03-27;3827;899;Rút;650000;CHỨNG KHOÁN
2023-03-27;3828;910;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-03-27;3829;897;Nạp;13000000;TÍCH LUỸ
2023-03-29;3830;988;Nạp;650000;CHỨNG KHOÁN
2023-03-30;3831;906;Nạp;1300000;CHỨNG KHOÁN
2023-03-30;3832;933;Rút;1300000;CHỨNG KHOÁN
2023-03-30;3833;907;Nạp;1300000;TÍCH LUỸ
2023-03-31;3834;770;Nạp;13000000;TÀI KHOẢN TIỀN FINHAY
2023-04-02;3835;734;Rút;650000;CHỨNG KHOÁN
2023-04-02;3836;767;Rút;13000000;CHỨNG KHOÁN
2023-04-02;3837;716;Rút;650000;TÍCH LUỸ
2023-04-03;3838;960;Nạp;5720000;CHỨNG KHOÁN
2023-04-03;3839;825;Nạp;5200000;CHỨNG KHOÁN
2023-04-03;3840;705;Nạp;650000;CHỨNG KHOÁN
2023-04-03;3841;706;Rút;650000;CHỨNG KHOÁN
2023-04-03;3842;798;Nạp;6500000;CHỨNG KHOÁN
2023-04-03;3843;709;Nạp;7800000;CHỨNG KHOÁN
2023-04-03;3844;751;Rút;6500000;CHỨNG KHOÁN
2023-04-03;3845;731;Rút;650000;CHỨNG KHOÁN
2023-04-03;3846;902;Nạp;1300000;CHỨNG KHOÁN
2023-04-03;3847;695;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-04;3848;687;Nạp;650000;CHỨNG KHOÁN
2023-04-04;3849;809;Nạp;1651156;CHỨNG KHOÁN
2023-04-04;3850;681;Rút;1300000;TÍCH LUỸ
2023-04-05;3851;670;Rút;37223550;HŨ VÀNG
2023-04-05;3852;614;Nạp;650000;CHỨNG KHOÁN
2023-04-05;3853;632;Rút;1300000;CHỨNG KHOÁN
2023-04-05;3854;657;Rút;650000;CHỨNG KHOÁN
2023-04-05;3855;668;Rút;1300000;CHỨNG KHOÁN
2023-04-05;3856;745;Nạp;1729000;TÀI KHOẢN TIỀN FINHAY
2023-04-05;3857;644;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-06;3858;631;Rút;13000000;CHỨNG KHOÁN
2023-04-06;3859;713;Nạp;13000000;CHỨNG KHOÁN
2023-04-06;3860;646;Rút;780000;TÀI KHOẢN TIỀN FINHAY
2023-04-06;3861;684;Nạp;1300000;TÍCH LUỸ
2023-04-06;3862;681;Nạp;1300000;TÍCH LUỸ
2023-04-07;3863;671;Nạp;260000;CHỨNG KHOÁN
2023-04-08;3864;929;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-08;3865;553;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-09;3866;989;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-10;3867;951;Rút;2210000;CHỨNG KHOÁN
2023-04-10;3868;793;Nạp;5200000;CHỨNG KHOÁN
2023-04-10;3869;739;Nạp;653341;TÀI KHOẢN TIỀN FINHAY
2023-04-10;3870;686;Nạp;65000000;TÍCH LUỸ
2023-04-10;3871;552;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;3872;763;Nạp;26000000;CHỨNG KHOÁN
2023-04-11;3873;748;Nạp;8840000;CHỨNG KHOÁN
2023-04-11;3874;599;Nạp;6357000;CHỨNG KHOÁN
2023-04-11;3875;557;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;3876;455;Rút;3250000;TÀI KHOẢN TIỀN FINHAY
2023-04-12;3877;716;Nạp;1603667;TÀI KHOẢN TIỀN FINHAY
2023-04-12;3878;960;Rút;4671303;TÀI KHOẢN TIỀN FINHAY
2023-04-12;3879;960;Rút;4671316;TÍCH LUỸ
2023-04-13;3880;439;Rút;650000;CHỨNG KHOÁN
2023-04-13;3881;419;Rút;2600000;CHỨNG KHOÁN
2023-04-13;3882;535;Rút;6500000;CHỨNG KHOÁN
2023-04-14;3883;436;Nạp;2600000;CHỨNG KHOÁN
2023-04-14;3884;408;Nạp;6500000;CHỨNG KHOÁN
2023-04-14;3885;415;Rút;650000;CHỨNG KHOÁN
2023-04-15;3886;473;Rút;650000;CHỨNG KHOÁN
2023-04-15;3887;437;Nạp;1170000;TÀI KHOẢN TIỀN FINHAY
2023-04-15;3888;352;Rút;2600000;TÍCH LUỸ
2023-04-16;3889;625;Rút;13000000;CHỨNG KHOÁN
2023-04-16;3890;360;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-17;3891;410;Nạp;5590000;CHỨNG KHOÁN
2023-04-17;3892;328;Rút;1300000;CHỨNG KHOÁN
2023-04-18;3893;283;Rút;650000;CHỨNG KHOÁN
2023-04-18;3894;390;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-18;3895;935;Rút;1309828;TÀI KHOẢN TIỀN FINHAY
2023-04-19;3896;450;Rút;10400000;CHỨNG KHOÁN
2023-04-19;3897;960;Rút;7279701;TÀI KHOẢN TIỀN FINHAY
2023-04-19;3898;435;Nạp;4277000;TÀI KHOẢN TIỀN FINHAY
2023-04-20;3899;310;Nạp;1300000;TÍCH LUỸ
2023-04-20;3900;955;Rút;652613;TÀI KHOẢN TIỀN FINHAY
2023-04-21;3901;258;Rút;650000;CHỨNG KHOÁN
2023-04-21;3902;235;Rút;2600000;CHỨNG KHOÁN
2023-04-21;3903;233;Nạp;1300000;CHỨNG KHOÁN
2023-04-23;3904;216;Nạp;260000;CHỨNG KHOÁN
2023-04-23;3905;200;Rút;312000;CHỨNG KHOÁN
2023-04-25;3906;250;Nạp;2600000;CHỨNG KHOÁN
2023-04-26;3907;640;Nạp;6500000;CHỨNG KHOÁN
2023-04-26;3908;164;Nạp;1300000;CHỨNG KHOÁN
2023-04-26;3909;246;Rút;1950000;TÀI KHOẢN TIỀN FINHAY
2023-04-27;3910;140;Rút;780000;CHỨNG KHOÁN
2023-04-27;3911;897;Rút;4015414;TÀI KHOẢN TIỀN FINHAY
2023-04-27;3912;924;Nạp;13000000;TÀI KHOẢN TIỀN FINHAY
2023-04-28;3913;924;Nạp;18850000;CHỨNG KHOÁN
2023-04-28;3914;190;Nạp;13000000;CHỨNG KHOÁN
2023-04-28;3915;237;Nạp;653029;TÀI KHOẢN TIỀN FINHAY
2023-04-28;3916;589;Rút;3250000;TÀI KHOẢN TIỀN FINHAY
2023-04-30;3917;652;Rút;25155000;TÀI KHOẢN TIỀN FINHAY
2023-05-01;3918;92;Nạp;1300000;CHỨNG KHOÁN
2023-05-01;3919;563;Nạp;1304862;TÀI KHOẢN TIỀN FINHAY
2023-05-02;3920;92;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-03;3921;119;Nạp;3900000;CHỨNG KHOÁN
2023-05-03;3922;587;Nạp;9295000;TÀI KHOẢN TIỀN FINHAY
2023-05-03;3923;959;Rút;787579;TÀI KHOẢN TIỀN FINHAY
2023-05-04;3924;264;Rút;1937000;CHỨNG KHOÁN
2023-05-05;3925;817;Rút;2522000;TÀI KHOẢN TIỀN FINHAY
2023-05-05;3926;63;Rút;1430000;TÀI KHOẢN TIỀN FINHAY
2023-05-05;3927;881;Rút;47359000;TÍCH LUỸ
2023-05-06;3928;913;Nạp;429;TÀI KHOẢN TIỀN FINHAY
2023-05-08;3929;570;Rút;13000000;CHỨNG KHOÁN
2023-05-08;3930;134;Rút;6500000;CHỨNG KHOÁN
2023-05-08;3931;212;Rút;50560354;TÀI KHOẢN TIỀN FINHAY
2023-05-09;3932;260;Nạp;6500000;CHỨNG KHOÁN
2023-05-09;3933;338;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-05-09;3934;881;Nạp;104000000;TÀI KHOẢN TIỀN FINHAY
2023-05-10;3935;508;Rút;2600000;CHỨNG KHOÁN
2023-05-10;3936;15;Rút;348400000;CHỨNG KHOÁN
2023-05-10;3937;32;Nạp;2600000;CHỨNG KHOÁN
2023-05-12;3938;141;Nạp;2600000;CHỨNG KHOÁN
2023-05-12;3939;273;Rút;6500000;CHỨNG KHOÁN
2023-05-12;3940;235;Rút;650000;CHỨNG KHOÁN
2023-05-12;3941;936;Rút;2730000;TÀI KHOẢN TIỀN FINHAY
2023-05-15;3942;574;Nạp;780000;CHỨNG KHOÁN
2023-05-15;3943;198;Rút;13000000;CHỨNG KHOÁN
2023-05-15;3944;197;Nạp;2044172;TÀI KHOẢN TIỀN FINHAY
2023-05-15;3945;186;Rút;2847000;TÀI KHOẢN TIỀN FINHAY
2023-05-16;3946;592;Rút;910000;TÀI KHOẢN TIỀN FINHAY
2023-05-16;3947;218;Rút;260000000;TÍCH LUỸ
2023-05-17;3948;50;Nạp;650000;CHỨNG KHOÁN
2023-05-17;3949;422;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-17;3950;554;Rút;5746000;TÀI KHOẢN TIỀN FINHAY
2023-05-18;3951;35;Nạp;1333917;TÀI KHOẢN TIỀN FINHAY
2023-05-18;3952;766;Nạp;265572632;TÀI KHOẢN TIỀN FINHAY
2023-05-18;3953;36;Rút;8214271;TÀI KHOẢN TIỀN FINHAY
2023-05-18;3954;273;Nạp;7922070;TÀI KHOẢN TIỀN FINHAY
2023-05-19;3955;592;Nạp;1774578;TÀI KHOẢN TIỀN FINHAY
2023-05-19;3956;924;Nạp;13000000;TÀI KHOẢN TIỀN FINHAY
2023-05-22;3957;187;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-23;3958;318;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-23;3959;331;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-24;3960;640;Nạp;47450000;TÀI KHOẢN TIỀN FINHAY
2023-05-25;3961;874;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-26;3962;5;Nạp;6500000;TÍCH LUỸ
2023-05-26;3963;229;Nạp;13000000;TÀI KHOẢN TIỀN FINHAY
2023-05-29;3964;683;Nạp;1199055;TÀI KHOẢN TIỀN FINHAY
2023-03-23;3965;990;Nạp;1300000;CHỨNG KHOÁN
2023-03-24;3966;978;Nạp;650000;CHỨNG KHOÁN
2023-03-27;3967;887;Rút;3900000;CHỨNG KHOÁN
2023-03-27;3968;925;Rút;650000;CHỨNG KHOÁN
2023-03-27;3969;893;Rút;650000;TÍCH LUỸ
2023-03-29;3970;844;Nạp;2600000;CHỨNG KHOÁN
2023-03-29;3971;829;Rút;650000;CHỨNG KHOÁN
2023-03-29;3972;974;Rút;650000;CHỨNG KHOÁN
2023-03-29;3973;980;Nạp;6500000;CHỨNG KHOÁN
2023-03-29;3974;834;Rút;1300000;CHỨNG KHOÁN
2023-03-29;3975;873;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-03-29;3976;952;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-03-30;3977;821;Nạp;650000;TÍCH LUỸ
2023-03-30;3978;884;Rút;650000;TÍCH LUỸ
2023-03-31;3979;916;Nạp;650000;CHỨNG KHOÁN
2023-03-31;3980;924;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-01;3981;740;Rút;1300000;TÍCH LUỸ
2023-04-02;3982;907;Nạp;18200000;TÍCH LUỸ
2023-04-03;3983;755;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-04;3984;778;Rút;650000;CHỨNG KHOÁN
2023-04-04;3985;818;Nạp;6211127;TÀI KHOẢN TIỀN FINHAY
2023-04-04;3986;960;Rút;3900000;TÀI KHOẢN TIỀN FINHAY
2023-04-06;3987;585;Rút;5850000;CHỨNG KHOÁN
2023-04-06;3988;766;Rút;65000000;CHỨNG KHOÁN
2023-04-06;3989;912;Nạp;1300000;CHỨNG KHOÁN
2023-04-06;3990;632;Rút;10400000;CHỨNG KHOÁN
2023-04-06;3991;616;Rút;650000;CHỨNG KHOÁN
2023-04-06;3992;759;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-08;3993;901;Rút;1296815;TÀI KHOẢN TIỀN FINHAY
2023-04-10;3994;842;Rút;650000;CHỨNG KHOÁN
2023-04-11;3995;563;Rút;650000;CHỨNG KHOÁN
2023-04-11;3996;467;Nạp;650000;CHỨNG KHOÁN
2023-04-11;3997;461;Nạp;2600000;TÍCH LUỸ
2023-04-12;3998;480;Rút;1300000;CHỨNG KHOÁN
2023-04-12;3999;437;Nạp;1300000;CHỨNG KHOÁN
2023-04-12;4000;631;Rút;26000000;CHỨNG KHOÁN
2023-04-12;4001;451;Nạp;650000;TÍCH LUỸ
2023-04-12;4002;428;Nạp;1300000;TÍCH LUỸ
2023-04-13;4003;435;Nạp;650000;CHỨNG KHOÁN
2023-04-14;4004;396;Rút;650000;CHỨNG KHOÁN
2023-04-14;4005;393;Rút;1300000;CHỨNG KHOÁN
2023-04-14;4006;413;Nạp;3250000;TÍCH LUỸ
2023-04-14;4007;800;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-16;4008;463;Rút;780000;CHỨNG KHOÁN
2023-04-17;4009;318;Rút;650000;CHỨNG KHOÁN
2023-04-18;4010;404;Rút;2600000;CHỨNG KHOÁN
2023-04-18;4011;310;Nạp;650000;CHỨNG KHOÁN
2023-04-19;4012;286;Nạp;650000;CHỨNG KHOÁN
2023-04-19;4013;297;Rút;1248585;CHỨNG KHOÁN
2023-04-19;4014;302;Nạp;650000;TÍCH LUỸ
2023-04-20;4015;745;Nạp;2600000;CHỨNG KHOÁN
2023-04-20;4016;534;Rút;8580000;TÀI KHOẢN TIỀN FINHAY
2023-04-21;4017;230;Nạp;1300000;CHỨNG KHOÁN
2023-04-21;4018;988;Nạp;650000;CHỨNG KHOÁN
2023-04-21;4019;563;Rút;3643432;TÀI KHOẢN TIỀN FINHAY
2023-04-23;4020;483;Nạp;650000;CHỨNG KHOÁN
2023-04-23;4021;225;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-24;4022;189;Nạp;650000;CHỨNG KHOÁN
2023-04-24;4023;178;Rút;650000;CHỨNG KHOÁN
2023-04-24;4024;240;Rút;13000000;CHỨNG KHOÁN
2023-04-24;4025;344;Nạp;4654000;CHỨNG KHOÁN
2023-04-24;4026;369;Nạp;3900000;TÍCH LUỸ
2023-04-24;4027;573;Rút;7800000;TÀI KHOẢN TIỀN FINHAY
2023-04-24;4028;322;Rút;10400000;TÀI KHOẢN TIỀN FINHAY
2023-04-26;4029;410;Rút;2730000;CHỨNG KHOÁN
2023-04-27;4030;138;Nạp;390000;CHỨNG KHOÁN
2023-04-27;4031;618;Nạp;13000000;CHỨNG KHOÁN
2023-04-27;4032;144;Nạp;1300000;CHỨNG KHOÁN
2023-04-27;4033;251;Rút;3900000;TÀI KHOẢN TIỀN FINHAY
2023-04-29;4034;427;Nạp;3979820;TÀI KHOẢN TIỀN FINHAY
2023-04-30;4035;101;Nạp;650000;CHỨNG KHOÁN
2023-05-01;4036;104;Rút;6500000;CHỨNG KHOÁN
2023-05-01;4037;87;Rút;1300000;CHỨNG KHOÁN
2023-05-01;4038;703;Nạp;2405000;TÀI KHOẢN TIỀN FINHAY
2023-05-02;4039;960;Rút;25649;TÀI KHOẢN TIỀN FINHAY
2023-05-03;4040;60;Nạp;650000;CHỨNG KHOÁN
2023-05-04;4041;128;Rút;3900000;CHỨNG KHOÁN
2023-05-04;4042;640;Nạp;6500000;CHỨNG KHOÁN
2023-05-04;4043;84;Rút;2236000;CHỨNG KHOÁN
2023-05-04;4044;31;Nạp;650000;CHỨNG KHOÁN
2023-05-04;4045;42;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-04;4046;249;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-05;4047;25;Rút;650000;CHỨNG KHOÁN
2023-05-05;4048;21;Rút;1300000;CHỨNG KHOÁN
2023-05-05;4049;410;Nạp;1820000;CHỨNG KHOÁN
2023-05-05;4050;127;Rút;5200000;CHỨNG KHOÁN
2023-05-06;4051;133;Rút;650000;CHỨNG KHOÁN
2023-05-08;4052;640;Nạp;6500000;CHỨNG KHOÁN
2023-05-08;4053;28;Nạp;2600000;CHỨNG KHOÁN
2023-05-08;4054;640;Nạp;13000000;TÀI KHOẢN TIỀN FINHAY
2023-05-08;4055;675;Nạp;1300000;TÍCH LUỸ
2023-05-08;4056;81;Rút;2600000;TÍCH LUỸ
2023-05-09;4057;47;Rút;2600000;CHỨNG KHOÁN
2023-05-10;4058;126;Rút;650000;CHỨNG KHOÁN
2023-05-10;4059;734;Nạp;1672645;TÀI KHOẢN TIỀN FINHAY
2023-05-10;4060;662;Rút;5200000;TÀI KHOẢN TIỀN FINHAY
2023-05-10;4061;662;Rút;26000000;TÀI KHOẢN TIỀN FINHAY
2023-05-10;4062;197;Rút;13000000;TÀI KHOẢN TIỀN FINHAY
2023-05-11;4063;28;Nạp;1300000;CHỨNG KHOÁN
2023-05-11;4064;694;Nạp;14858597;TÀI KHOẢN TIỀN FINHAY
2023-05-11;4065;158;Rút;2624089;TÀI KHOẢN TIỀN FINHAY
2023-05-11;4066;853;Nạp;1300000;TÍCH LUỸ
2023-05-12;4067;172;Nạp;13000000;CHỨNG KHOÁN
2023-05-12;4068;134;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-12;4069;86;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-12;4070;924;Nạp;182000000;TÀI KHOẢN TIỀN FINHAY
2023-05-13;4071;172;Rút;2600000;TÀI KHOẢN TIỀN FINHAY
2023-05-13;4072;371;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-15;4073;221;Nạp;6406959;CHỨNG KHOÁN
2023-05-15;4074;134;Rút;13000000;CHỨNG KHOÁN
2023-05-15;4075;273;Rút;9437740;TÀI KHOẢN TIỀN FINHAY
2023-05-15;4076;234;Rút;2609724;TÀI KHOẢN TIỀN FINHAY
2023-05-16;4077;924;Rút;28834000;CHỨNG KHOÁN
2023-05-16;4078;47;Rút;10537397;TÀI KHOẢN TIỀN FINHAY
2023-05-16;4079;70;Nạp;13000000;TÀI KHOẢN TIỀN FINHAY
2023-05-16;4080;560;Rút;16614000;TÀI KHOẢN TIỀN FINHAY
